,correct,left_coherence,pressed,right_coherence,rt,subj,coherence
384,True,0.06,J,0.3,0.9267444215438444,102,"0.06, 0.3"
385,False,0.12,F,0.24,0.8622420157271335,102,"0.12, 0.24"
386,False,0.0,F,0.0,1.9030077766883549,102,"0.0, 0.0"
387,False,0.0,F,0.06,1.1152180833423702,102,"0.0, 0.06"
388,True,0.18,J,0.3,1.2630316810905242,102,"0.18, 0.3"
389,True,0.06,J,0.12,1.075196910713203,102,"0.06, 0.12"
390,False,0.24,J,0.06,1.4565523357632628,102,"0.06, 0.24"
391,True,0.24,J,0.3,0.9463389388251926,102,"0.24, 0.3"
392,True,0.0,J,0.24,0.6614558412711631,102,"0.0, 0.24"
393,False,0.24,J,0.0,1.4311123498596316,102,"0.0, 0.24"
394,True,0.24,J,0.24,0.9723489677026008,102,"0.24, 0.24"
395,False,0.0,J,0.0,0.5897556558929864,102,"0.0, 0.0"
396,False,0.3,J,0.24,0.7514582156422875,102,"0.24, 0.3"
397,True,0.0,J,0.18,0.3928035226022075,102,"0.0, 0.18"
398,True,0.12,J,0.3,0.3647043520254556,102,"0.12, 0.3"
399,True,0.12,J,0.3,1.059378391340033,102,"0.12, 0.3"
400,False,0.3,J,0.12,0.9519490482707624,102,"0.12, 0.3"
401,True,0.18,F,0.06,1.1114221373932196,102,"0.06, 0.18"
402,True,0.0,J,0.3,0.7147800021998592,102,"0.0, 0.3"
403,True,0.06,J,0.06,0.9512945031792696,102,"0.06, 0.06"
404,True,0.3,J,0.3,0.9036493001426606,102,"0.3, 0.3"
405,False,0.3,J,0.12,0.6286680499156319,102,"0.12, 0.3"
406,True,0.18,J,0.24,0.7612805478620429,102,"0.18, 0.24"
407,True,0.3,F,0.0,0.8270471607702348,102,"0.0, 0.3"
408,True,0.0,J,0.3,0.7298220717871118,102,"0.0, 0.3"
409,True,0.24,F,0.18,0.8342454944440759,102,"0.18, 0.24"
410,True,0.3,F,0.06,0.7029206148317826,102,"0.06, 0.3"
411,True,0.18,F,0.0,0.7891529480020836,102,"0.0, 0.18"
412,True,0.18,F,0.0,0.9726794956582124,102,"0.0, 0.18"
413,True,0.18,J,0.18,1.268550916127424,102,"0.18, 0.18"
414,False,0.3,J,0.18,0.9293160564825484,102,"0.18, 0.3"
415,True,0.24,F,0.12,0.7476607458852413,102,"0.12, 0.24"
416,True,0.0,J,0.24,0.9784671980783058,102,"0.0, 0.24"
417,True,0.12,F,0.0,0.6487675019816379,102,"0.0, 0.12"
418,True,0.18,F,0.12,0.7166037241331651,102,"0.12, 0.18"
419,False,0.06,F,0.24,0.9796464874684716,102,"0.06, 0.24"
420,True,0.18,J,0.3,0.7316721140518894,102,"0.18, 0.3"
421,True,0.18,F,0.06,0.9290180826214964,102,"0.06, 0.18"
422,True,0.18,F,0.18,0.6729563024309755,102,"0.18, 0.18"
423,False,0.3,J,0.18,0.9430760488585292,102,"0.18, 0.3"
424,True,0.12,F,0.12,0.7042190383549496,102,"0.12, 0.12"
425,True,0.06,F,0.06,0.4479522366323181,102,"0.06, 0.06"
426,True,0.3,F,0.0,0.6663867476295309,102,"0.0, 0.3"
427,True,0.24,F,0.12,0.5537806108918629,102,"0.12, 0.24"
428,True,0.3,F,0.3,0.5127670232286619,102,"0.3, 0.3"
429,True,0.06,F,0.0,0.6498603498607736,102,"0.0, 0.06"
430,True,0.24,F,0.06,0.5838762478956596,102,"0.06, 0.24"
431,True,0.24,F,0.24,0.7230069067322802,102,"0.24, 0.24"
432,True,0.12,J,0.12,1.0873469299549472,102,"0.12, 0.12"
433,True,0.06,J,0.3,1.1065731011194655,102,"0.06, 0.3"
434,False,0.18,J,0.18,1.1445800757305733,102,"0.18, 0.18"
435,True,0.0,F,0.0,0.8258897588143554,102,"0.0, 0.0"
436,True,0.18,F,0.0,0.7748227741244591,102,"0.0, 0.18"
437,False,0.18,F,0.3,0.583310776347389,102,"0.18, 0.3"
438,True,0.24,F,0.0,1.5931700955597992,102,"0.0, 0.24"
439,False,0.12,J,0.12,0.9289817882699936,102,"0.12, 0.12"
440,False,0.12,F,0.24,0.5069703164840575,102,"0.12, 0.24"
441,True,0.24,F,0.06,0.8254889971321973,102,"0.06, 0.24"
442,False,0.06,F,0.12,0.9399647085911056,102,"0.06, 0.12"
443,False,0.18,F,0.18,1.2065137556978698,102,"0.18, 0.18"
444,True,0.3,F,0.24,0.7181459570447261,102,"0.24, 0.3"
445,False,0.18,F,0.3,0.7737423937705898,102,"0.18, 0.3"
446,False,0.3,J,0.18,0.9398205008783408,102,"0.18, 0.3"
447,True,0.3,F,0.0,0.7836731934626187,102,"0.0, 0.3"
448,True,0.06,J,0.24,0.9607242468714504,102,"0.06, 0.24"
449,True,0.06,J,0.06,1.5586914306813924,102,"0.06, 0.06"
450,True,0.0,J,0.18,0.8670771991951369,102,"0.0, 0.18"
451,True,0.0,J,0.3,0.9273431398273716,102,"0.0, 0.3"
452,False,0.0,F,0.06,0.9108250537419736,102,"0.0, 0.06"
453,True,0.06,J,0.18,0.8148753926229801,102,"0.06, 0.18"
454,True,0.3,F,0.06,0.6761840062704323,102,"0.06, 0.3"
455,True,0.18,F,0.0,0.6509896306206429,102,"0.0, 0.18"
456,True,0.24,J,0.3,1.2074715387170727,102,"0.24, 0.3"
457,True,0.0,J,0.3,1.2734395714273887,102,"0.0, 0.3"
458,True,0.0,J,0.12,1.5196170973549668,102,"0.0, 0.12"
459,True,0.12,J,0.3,0.9037332481475459,102,"0.12, 0.3"
460,False,0.3,F,0.3,0.5807273665232061,102,"0.3, 0.3"
461,True,0.06,J,0.3,1.1444556775309138,102,"0.06, 0.3"
462,True,0.06,F,0.0,0.6980240634320579,102,"0.0, 0.06"
463,False,0.12,J,0.0,0.9247532191843676,102,"0.0, 0.12"
464,True,0.3,F,0.12,1.0793192287756028,102,"0.12, 0.3"
465,True,0.18,F,0.06,2.991831831365744,102,"0.06, 0.18"
466,False,0.18,J,0.12,0.9351137329240372,102,"0.12, 0.18"
467,True,0.24,J,0.24,0.6964811378807099,102,"0.24, 0.24"
468,True,0.12,J,0.3,1.3731947369315094,102,"0.12, 0.3"
469,False,0.06,F,0.3,1.4687073420154777,102,"0.06, 0.3"
470,False,0.3,J,0.18,0.6454169237517817,102,"0.18, 0.3"
471,True,0.06,J,0.18,0.8084900801441108,102,"0.06, 0.18"
472,False,0.24,J,0.12,0.518204942293778,102,"0.12, 0.24"
473,False,0.0,F,0.24,1.6874755671133244,102,"0.0, 0.24"
474,True,0.18,J,0.24,0.8768520162893765,102,"0.18, 0.24"
475,True,0.0,J,0.18,0.6548921046482974,102,"0.0, 0.18"
476,False,0.12,F,0.12,1.1818286092029666,102,"0.12, 0.12"
477,True,0.06,J,0.24,0.5488920941202196,102,"0.06, 0.24"
478,True,0.0,J,0.24,0.9844067272547364,102,"0.0, 0.24"
479,True,0.24,F,0.0,1.3926864663899323,102,"0.0, 0.24"
480,False,0.06,J,0.06,1.1004788360983184,102,"0.06, 0.06"
481,True,0.0,J,0.12,0.8011687335515489,102,"0.0, 0.12"
482,False,0.12,J,0.06,2.488592768225772,102,"0.06, 0.12"
483,True,0.24,F,0.18,0.6611260059562483,102,"0.18, 0.24"
484,False,0.3,J,0.12,0.9931632245675246,102,"0.12, 0.3"
485,True,0.3,F,0.06,0.6644510950227414,102,"0.06, 0.3"
486,False,0.12,F,0.18,0.7916561500774151,102,"0.12, 0.18"
487,True,0.24,F,0.24,0.9565485955058648,102,"0.24, 0.24"
488,True,0.24,F,0.06,1.1881000516154927,102,"0.06, 0.24"
489,True,0.12,F,0.0,1.7359745185940485,102,"0.0, 0.12"
490,True,0.24,F,0.12,0.841661455702706,102,"0.12, 0.24"
491,True,0.12,J,0.24,1.4119382652461354,102,"0.12, 0.24"
492,True,0.18,F,0.06,1.0315212292866818,102,"0.06, 0.18"
493,True,0.3,F,0.3,0.9315111721498396,102,"0.3, 0.3"
494,True,0.3,F,0.0,1.3797068025864974,102,"0.0, 0.3"
495,True,0.0,J,0.0,1.5904121403777935,102,"0.0, 0.0"
496,True,0.06,J,0.3,0.9262562486546811,102,"0.06, 0.3"
497,True,0.0,J,0.24,1.199126608276856,102,"0.0, 0.24"
498,False,0.06,F,0.18,0.7357729602645122,102,"0.06, 0.18"
499,True,0.06,J,0.24,1.0579915869129763,102,"0.06, 0.24"
500,True,0.18,J,0.3,1.0291242782341214,102,"0.18, 0.3"
501,False,0.0,J,0.0,1.0376674423314398,102,"0.0, 0.0"
502,False,0.12,F,0.24,0.7390444389711774,102,"0.12, 0.24"
503,True,0.06,J,0.24,0.531492831034484,102,"0.06, 0.24"
504,True,0.3,F,0.24,0.8786212966952007,102,"0.24, 0.3"
505,True,0.24,F,0.18,1.12798940094126,102,"0.18, 0.24"
506,True,0.18,F,0.12,1.3913056186702306,102,"0.12, 0.18"
507,True,0.3,F,0.3,1.6231982693971077,102,"0.3, 0.3"
508,True,0.24,F,0.0,0.9481298296077512,102,"0.0, 0.24"
509,True,0.0,J,0.12,0.8296048043757764,102,"0.0, 0.12"
510,True,0.18,F,0.0,0.5984971921743636,102,"0.0, 0.18"
511,True,0.24,J,0.3,1.123527689126604,102,"0.24, 0.3"
512,False,0.12,J,0.12,1.2990518862397948,102,"0.12, 0.12"
513,True,0.0,J,0.3,1.4187498285709808,102,"0.0, 0.3"
514,True,0.3,F,0.12,0.719774077355396,102,"0.12, 0.3"
515,True,0.12,J,0.24,0.6054788679603007,102,"0.12, 0.24"
516,True,0.06,F,0.06,0.5970402925486269,102,"0.06, 0.06"
517,True,0.18,F,0.18,1.3378095444177234,102,"0.18, 0.18"
518,True,0.3,F,0.06,0.7180793250463466,102,"0.06, 0.3"
519,True,0.24,F,0.12,0.9071294021105132,102,"0.12, 0.24"
520,False,0.18,J,0.06,1.2901499344625336,102,"0.06, 0.18"
521,True,0.3,F,0.0,0.6962225059887714,102,"0.0, 0.3"
522,True,0.3,F,0.0,0.7781290233742766,102,"0.0, 0.3"
523,True,0.3,F,0.18,0.7735477618434743,102,"0.18, 0.3"
524,True,0.12,J,0.3,1.332232404650313,102,"0.12, 0.3"
525,True,0.0,J,0.3,0.9092069074522442,102,"0.0, 0.3"
526,True,0.24,J,0.24,0.7197708912090093,102,"0.24, 0.24"
527,True,0.0,J,0.0,0.8806638929654582,102,"0.0, 0.0"
528,False,0.06,F,0.18,1.5713390427217746,102,"0.06, 0.18"
529,True,0.0,J,0.18,1.6284148206186728,102,"0.0, 0.18"
530,False,0.06,F,0.06,0.8827995800947974,102,"0.06, 0.06"
531,True,0.3,J,0.3,1.6688032311394636,102,"0.3, 0.3"
532,True,0.06,J,0.12,0.8563455687781243,102,"0.06, 0.12"
533,True,0.12,J,0.18,0.9126782821513189,102,"0.12, 0.18"
534,True,0.0,J,0.18,0.7228228029380261,102,"0.0, 0.18"
535,True,0.24,F,0.06,0.5953538519252106,102,"0.06, 0.24"
536,True,0.12,J,0.12,0.7403305334964898,102,"0.12, 0.12"
537,True,0.12,J,0.3,0.7439329557428209,102,"0.12, 0.3"
538,True,0.0,J,0.06,1.8117152904778775,102,"0.0, 0.06"
539,True,0.24,F,0.0,0.9952232753739736,102,"0.0, 0.24"
540,True,0.18,J,0.24,0.7065140327540576,102,"0.18, 0.24"
541,True,0.18,F,0.06,1.5684746979886768,102,"0.06, 0.18"
542,False,0.24,J,0.12,2.3730092478563165,102,"0.12, 0.24"
543,True,0.0,J,0.12,0.9330966258166882,102,"0.0, 0.12"
544,False,0.24,J,0.24,1.4176964611897347,102,"0.24, 0.24"
545,True,0.18,F,0.0,0.8778794789232052,102,"0.0, 0.18"
546,True,0.06,F,0.0,1.018917392115327,102,"0.0, 0.06"
547,True,0.0,J,0.24,1.2202220771059729,102,"0.0, 0.24"
548,True,0.12,F,0.0,0.5893118119829523,102,"0.0, 0.12"
549,True,0.18,J,0.18,1.110266120718734,102,"0.18, 0.18"
550,True,0.3,F,0.18,0.6978761154623498,102,"0.18, 0.3"
551,False,0.12,J,0.06,0.7120974062836467,102,"0.06, 0.12"
552,True,0.3,F,0.06,1.9020004006233648,102,"0.06, 0.3"
553,True,0.06,J,0.3,0.6557655240776512,102,"0.06, 0.3"
554,True,0.24,F,0.06,0.6649948176655016,102,"0.06, 0.24"
555,True,0.18,J,0.3,1.3997317265557283,102,"0.18, 0.3"
556,True,0.12,F,0.0,0.5142865375373731,102,"0.0, 0.12"
557,False,0.3,J,0.12,0.9316440205602704,102,"0.12, 0.3"
558,True,0.12,J,0.24,1.2413950404668412,103,"0.12, 0.24"
559,False,0.06,F,0.12,0.9006482291101747,103,"0.06, 0.12"
560,True,0.18,F,0.12,1.7501555672288305,103,"0.12, 0.18"
561,True,0.06,J,0.18,1.8857435587131024,103,"0.06, 0.18"
562,True,0.3,F,0.06,2.3126877750478343,103,"0.06, 0.3"
563,True,0.0,J,0.3,1.7235808611583252,103,"0.0, 0.3"
564,True,0.24,F,0.0,1.1177959766960155,103,"0.0, 0.24"
565,False,0.3,J,0.06,0.7180116097758855,103,"0.06, 0.3"
566,True,0.24,F,0.12,1.1246654542676424,103,"0.12, 0.24"
567,True,0.12,J,0.3,0.9114580043287788,103,"0.12, 0.3"
568,False,0.3,J,0.3,1.0694810620796034,103,"0.3, 0.3"
569,True,0.06,F,0.0,1.951321448717408,103,"0.0, 0.06"
570,True,0.24,F,0.06,1.1891063043653958,103,"0.06, 0.24"
571,True,0.3,F,0.12,2.0036640723094483,103,"0.12, 0.3"
572,True,0.24,F,0.06,1.3177901862152341,103,"0.06, 0.24"
573,False,0.06,J,0.06,1.666887065118317,103,"0.06, 0.06"
574,True,0.06,J,0.3,0.988356561750834,103,"0.06, 0.3"
575,False,0.0,J,0.0,1.647893179201219,103,"0.0, 0.0"
576,True,0.24,F,0.0,1.019111773460736,103,"0.0, 0.24"
577,True,0.18,J,0.3,1.7811170475085871,103,"0.18, 0.3"
578,True,0.0,J,0.06,0.7252560833298958,103,"0.0, 0.06"
579,False,0.12,J,0.06,1.2693438082858393,103,"0.06, 0.12"
580,True,0.0,J,0.24,1.2086020781455318,103,"0.0, 0.24"
581,False,0.12,J,0.0,1.2791597818124956,103,"0.0, 0.12"
582,False,0.18,J,0.18,1.09129122739364,103,"0.18, 0.18"
583,False,0.3,F,0.3,1.1694250412535894,103,"0.3, 0.3"
584,True,0.18,F,0.0,0.9012209049110425,103,"0.0, 0.18"
585,True,0.06,J,0.24,0.7990757117859175,103,"0.06, 0.24"
586,False,0.3,J,0.24,0.6892035511993981,103,"0.24, 0.3"
587,True,0.0,J,0.18,1.2592117132842304,103,"0.0, 0.18"
588,True,0.0,J,0.18,1.185956310405345,103,"0.0, 0.18"
589,True,0.12,J,0.12,0.8338107016952563,103,"0.12, 0.12"
590,False,0.24,J,0.18,0.6081098041433961,103,"0.18, 0.24"
591,True,0.12,F,0.0,1.0742864686710618,103,"0.0, 0.12"
592,True,0.0,J,0.3,0.6383731020243886,103,"0.0, 0.3"
593,True,0.0,J,0.24,0.7858037353867076,103,"0.0, 0.24"
594,False,0.3,J,0.12,0.6436431323786564,103,"0.12, 0.3"
595,False,0.24,J,0.24,0.9666584657941256,103,"0.24, 0.24"
596,True,0.18,J,0.3,0.5813317385961909,103,"0.18, 0.3"
597,True,0.18,J,0.18,0.6645137990765306,103,"0.18, 0.18"
598,True,0.12,J,0.24,0.6077140289226008,103,"0.12, 0.24"
599,True,0.06,J,0.06,0.6097915371426552,103,"0.06, 0.06"
600,True,0.3,F,0.18,0.6695335088763841,103,"0.18, 0.3"
601,False,0.3,J,0.18,0.5426017323788983,103,"0.18, 0.3"
602,True,0.12,J,0.18,1.4114217099261168,103,"0.12, 0.18"
603,True,0.3,F,0.0,1.1771676624077827,103,"0.0, 0.3"
604,True,0.18,F,0.0,0.7196990224338151,103,"0.0, 0.18"
605,True,0.06,J,0.18,0.5223466852405636,103,"0.06, 0.18"
606,False,0.18,J,0.06,0.5427815420521256,103,"0.06, 0.18"
607,True,0.12,J,0.3,0.4927682710456338,103,"0.12, 0.3"
608,True,0.0,J,0.12,0.6995315251517695,103,"0.0, 0.12"
609,False,0.12,J,0.12,0.7338499606025835,103,"0.12, 0.12"
610,True,0.06,J,0.24,0.4733661423649664,103,"0.06, 0.24"
611,True,0.0,J,0.12,0.6172633355608923,103,"0.0, 0.12"
612,True,0.24,J,0.3,0.5203333156018743,103,"0.24, 0.3"
613,True,0.18,F,0.06,0.7050485513825606,103,"0.06, 0.18"
614,False,0.3,J,0.0,0.5838166584103419,103,"0.0, 0.3"
615,True,0.0,J,0.0,0.5519958873733231,103,"0.0, 0.0"
616,True,0.06,J,0.3,0.4693568576474263,103,"0.06, 0.3"
617,True,0.18,J,0.24,0.5145945056369783,103,"0.18, 0.24"
618,True,0.24,J,0.24,0.4329930525309464,103,"0.24, 0.24"
619,True,0.24,F,0.12,0.9932574143090278,103,"0.12, 0.24"
620,True,0.12,F,0.0,1.2085235326255772,103,"0.0, 0.12"
621,True,0.3,F,0.18,0.5262186884588118,103,"0.18, 0.3"
622,True,0.18,F,0.06,0.8161435008639728,103,"0.06, 0.18"
623,False,0.0,F,0.24,1.0983287397364163,103,"0.0, 0.24"
624,False,0.24,J,0.06,0.7020941593164025,103,"0.06, 0.24"
625,True,0.06,J,0.18,0.8453010662244651,103,"0.06, 0.18"
626,True,0.3,F,0.12,0.6488628769770912,103,"0.12, 0.3"
627,True,0.06,J,0.06,0.6733034167716596,103,"0.06, 0.06"
628,True,0.0,J,0.0,1.5259662899804882,103,"0.0, 0.0"
629,False,0.18,J,0.12,0.468938363793086,103,"0.12, 0.18"
630,True,0.0,J,0.24,0.8176281081582601,103,"0.0, 0.24"
631,True,0.24,J,0.3,0.5740885117966172,103,"0.24, 0.3"
632,False,0.3,J,0.3,0.4835187395481171,103,"0.3, 0.3"
633,True,0.24,F,0.0,0.9484465718689988,103,"0.0, 0.24"
634,False,0.3,J,0.24,0.5413571945477997,103,"0.24, 0.3"
635,False,0.12,F,0.18,0.9623212846997832,103,"0.12, 0.18"
636,True,0.0,J,0.12,0.6638284998057316,103,"0.0, 0.12"
637,False,0.3,J,0.12,0.5392543356574606,103,"0.12, 0.3"
638,False,0.3,J,0.18,0.7408924599624243,103,"0.18, 0.3"
639,True,0.06,J,0.24,0.596708790338198,103,"0.06, 0.24"
640,True,0.12,J,0.3,0.5570883245063669,103,"0.12, 0.3"
641,True,0.12,J,0.12,0.5591518413730228,103,"0.12, 0.12"
642,True,0.18,J,0.3,0.5185263530609063,103,"0.18, 0.3"
643,False,0.24,J,0.12,0.5042695793063103,103,"0.12, 0.24"
644,True,0.06,J,0.24,0.5020274995206364,103,"0.06, 0.24"
645,True,0.06,J,0.3,0.5042553108962693,103,"0.06, 0.3"
646,True,0.06,F,0.0,1.0838421476089481,103,"0.0, 0.06"
647,True,0.24,F,0.0,0.5071138414107281,103,"0.0, 0.24"
648,True,0.3,F,0.06,0.652348386367521,103,"0.06, 0.3"
649,True,0.3,F,0.0,0.4951226972450513,103,"0.0, 0.3"
650,False,0.24,J,0.12,0.5281945169408573,103,"0.12, 0.24"
651,True,0.06,J,0.18,0.531951957293586,103,"0.06, 0.18"
652,True,0.0,J,0.18,0.5321105721438926,103,"0.0, 0.18"
653,True,0.18,J,0.18,0.4161818177788064,103,"0.18, 0.18"
654,False,0.24,J,0.18,0.4393810058923009,103,"0.18, 0.24"
655,True,0.0,J,0.3,0.4387062347689152,103,"0.0, 0.3"
656,False,0.06,J,0.06,0.4804774902670488,103,"0.06, 0.06"
657,True,0.18,F,0.0,0.613320128820078,103,"0.0, 0.18"
658,True,0.12,F,0.0,0.5866469291611338,103,"0.0, 0.12"
659,True,0.24,J,0.24,0.5007894725176811,103,"0.24, 0.24"
660,True,0.3,J,0.3,0.4780493670366468,103,"0.3, 0.3"
661,True,0.18,J,0.24,0.4208056138299981,103,"0.18, 0.24"
662,True,0.06,J,0.12,0.7207310579237856,103,"0.06, 0.12"
663,True,0.12,J,0.3,0.4818126255759125,103,"0.12, 0.3"
664,True,0.12,J,0.24,0.4104702978797832,103,"0.12, 0.24"
665,False,0.12,J,0.06,0.4360503710890953,103,"0.06, 0.12"
666,True,0.0,J,0.18,0.4486391261416429,103,"0.0, 0.18"
667,True,0.0,J,0.12,0.4965135209117762,103,"0.0, 0.12"
668,True,0.0,J,0.06,0.40449986867542975,103,"0.0, 0.06"
669,True,0.12,F,0.12,1.090642915166427,103,"0.12, 0.12"
670,True,0.3,F,0.0,0.5163218144321036,103,"0.0, 0.3"
671,True,0.3,F,0.06,0.4562774355204056,103,"0.06, 0.3"
672,True,0.06,J,0.3,0.4728143843303769,103,"0.06, 0.3"
673,False,0.24,J,0.24,0.9124843601598512,103,"0.24, 0.24"
674,True,0.18,J,0.3,0.5006021823187439,103,"0.18, 0.3"
675,True,0.18,F,0.06,0.7931130401630071,103,"0.06, 0.18"
676,True,0.12,J,0.24,0.7003768245558604,103,"0.12, 0.24"
677,False,0.18,J,0.18,0.6795326167543863,103,"0.18, 0.18"
678,True,0.0,J,0.3,0.5423381131117821,103,"0.0, 0.3"
679,True,0.0,F,0.0,1.0014448496858677,103,"0.0, 0.0"
680,True,0.18,F,0.0,0.4986681893692548,103,"0.0, 0.18"
681,True,0.24,F,0.06,0.43405958155562985,103,"0.06, 0.24"
682,True,0.18,J,0.24,0.6220698503784661,103,"0.18, 0.24"
683,True,0.12,J,0.24,0.4407672581269253,103,"0.12, 0.24"
684,True,0.24,F,0.06,0.7169759725516087,103,"0.06, 0.24"
685,False,0.18,J,0.06,0.6318607502912528,103,"0.06, 0.18"
686,False,0.12,F,0.12,0.7183063979000508,103,"0.12, 0.12"
687,True,0.0,J,0.06,0.673463001320215,103,"0.0, 0.06"
688,True,0.18,F,0.18,0.7394107617615191,103,"0.18, 0.18"
689,True,0.24,J,0.24,0.6059998803111739,103,"0.24, 0.24"
690,False,0.18,J,0.0,2.5077093743730074,103,"0.0, 0.18"
691,False,0.24,J,0.12,0.8967529531450964,103,"0.12, 0.24"
692,True,0.24,F,0.06,1.0298657217931575,103,"0.06, 0.24"
693,True,0.24,F,0.0,0.6117298244680569,103,"0.0, 0.24"
694,True,0.0,J,0.3,0.5317247709572257,103,"0.0, 0.3"
695,False,0.0,,0.0,,103,"0.0, 0.0"
696,True,0.3,F,0.06,0.5706027253490902,103,"0.06, 0.3"
697,False,0.06,F,0.06,0.5576716669825146,103,"0.06, 0.06"
698,True,0.06,J,0.3,0.4566628211218813,103,"0.06, 0.3"
699,True,0.18,J,0.18,0.4524285665206662,103,"0.18, 0.18"
700,False,0.18,J,0.12,0.7105363481514358,103,"0.12, 0.18"
701,True,0.18,J,0.3,0.4680035751375726,103,"0.18, 0.3"
702,True,0.3,F,0.06,0.5857147725419054,103,"0.06, 0.3"
703,True,0.06,J,0.24,0.4403072057962163,103,"0.06, 0.24"
704,False,0.06,F,0.12,0.8678621932012902,103,"0.06, 0.12"
705,True,0.0,J,0.12,0.3933856083549472,103,"0.0, 0.12"
706,True,0.12,F,0.06,0.9808116204148972,103,"0.06, 0.12"
707,True,0.24,J,0.3,0.4270857922101641,103,"0.24, 0.3"
708,True,0.12,F,0.0,0.6218849151600807,103,"0.0, 0.12"
709,True,0.18,J,0.3,0.5225902179104196,103,"0.18, 0.3"
710,True,0.12,F,0.0,0.5554412235705968,103,"0.0, 0.12"
711,True,0.0,J,0.0,0.7059419200904813,103,"0.0, 0.0"
712,True,0.0,J,0.24,0.4690680262383466,103,"0.0, 0.24"
713,True,0.24,F,0.0,0.6774578790991654,103,"0.0, 0.24"
714,True,0.0,J,0.12,0.5212294548746286,103,"0.0, 0.12"
715,False,0.06,J,0.06,0.7162262576425746,103,"0.06, 0.06"
716,True,0.3,F,0.18,0.613637635577561,103,"0.18, 0.3"
717,True,0.0,J,0.3,0.4463034012565004,103,"0.0, 0.3"
718,True,0.0,J,0.18,0.8347623907984598,103,"0.0, 0.18"
719,True,0.24,F,0.18,0.5490903957802402,103,"0.18, 0.24"
720,True,0.3,F,0.3,0.7372051149063736,103,"0.3, 0.3"
721,True,0.12,F,0.12,0.8883678379511366,103,"0.12, 0.12"
722,False,0.06,F,0.18,0.4441157630744783,103,"0.06, 0.18"
723,True,0.3,F,0.0,0.5424162430476827,103,"0.0, 0.3"
724,True,0.3,F,0.0,0.4621510334764025,103,"0.0, 0.3"
725,True,0.06,F,0.0,0.5612523452832647,103,"0.0, 0.06"
726,True,0.06,J,0.3,0.5223250748326791,103,"0.06, 0.3"
727,True,0.24,F,0.24,0.682323684009134,103,"0.24, 0.24"
728,True,0.0,J,0.24,0.9120640654386988,103,"0.0, 0.24"
729,False,0.06,F,0.18,0.5917192796973723,103,"0.06, 0.18"
730,True,0.3,F,0.12,0.5280252354145887,103,"0.12, 0.3"
731,True,0.24,F,0.12,0.5982493630472163,103,"0.12, 0.24"
732,True,0.18,F,0.0,0.5515240601412188,103,"0.0, 0.18"
733,True,0.18,F,0.06,0.5598726038765562,103,"0.06, 0.18"
734,False,0.12,F,0.24,0.5347083924848448,103,"0.12, 0.24"
735,False,0.12,F,0.18,0.8993878990581834,103,"0.12, 0.18"
736,True,0.3,F,0.18,0.5622619391961052,103,"0.18, 0.3"
737,False,0.3,F,0.3,0.4531192683934933,103,"0.3, 0.3"
738,False,0.12,F,0.3,0.7999983099552992,103,"0.12, 0.3"
739,True,0.0,J,0.18,1.046190168262001,103,"0.0, 0.18"
740,True,0.3,F,0.12,0.6088656142951551,103,"0.12, 0.3"
741,False,0.06,F,0.24,0.6798684092414078,103,"0.06, 0.24"
742,True,0.3,F,0.24,0.5010313428488189,103,"0.24, 0.3"
743,False,0.12,F,0.3,0.6066258894898056,103,"0.12, 0.3"
744,True,0.18,F,0.12,0.7558427061558177,103,"0.12, 0.18"
745,True,0.24,F,0.24,0.4541666805198474,103,"0.24, 0.24"
746,False,0.18,F,0.3,0.5310682855633786,103,"0.18, 0.3"
747,True,0.18,F,0.0,0.7026013112526925,103,"0.0, 0.18"
748,True,0.12,J,0.3,0.9721637171242036,103,"0.12, 0.3"
749,True,0.24,F,0.0,1.4660723527531443,103,"0.0, 0.24"
750,True,0.0,J,0.24,1.2882932266338685,103,"0.0, 0.24"
751,True,0.24,J,0.3,1.0501603880120456,103,"0.24, 0.3"
752,True,0.18,J,0.3,0.6215264040392867,103,"0.18, 0.3"
753,True,0.0,J,0.3,0.5036732151738761,103,"0.0, 0.3"
754,True,0.0,J,0.18,0.4932254142822785,103,"0.0, 0.18"
755,True,0.24,F,0.0,0.95516630039765,103,"0.0, 0.24"
756,False,0.12,J,0.12,0.4634425323856704,103,"0.12, 0.12"
757,True,0.0,J,0.12,1.4041471757418549,103,"0.0, 0.12"
758,True,0.06,J,0.18,0.5624190302360148,103,"0.06, 0.18"
759,True,0.12,J,0.24,0.5971803405136598,103,"0.12, 0.24"
760,True,0.06,F,0.0,1.2401823641348528,103,"0.0, 0.06"
761,True,0.3,F,0.3,0.5687511567111869,103,"0.3, 0.3"
762,True,0.06,J,0.3,0.6540539462266679,103,"0.06, 0.3"
763,False,0.06,F,0.24,0.7047504385800494,103,"0.06, 0.24"
764,True,0.3,F,0.24,0.5096106746550504,103,"0.24, 0.3"
765,True,0.3,F,0.18,0.6541714181857969,103,"0.18, 0.3"
766,True,0.3,F,0.12,0.4838894411559522,103,"0.12, 0.3"
767,True,0.12,F,0.0,0.4910208756537031,103,"0.0, 0.12"
768,True,0.24,F,0.06,0.5436984605630641,103,"0.06, 0.24"
769,False,0.18,F,0.24,0.4842292509611071,103,"0.18, 0.24"
770,True,0.24,F,0.12,0.8250155428704602,103,"0.12, 0.24"
771,True,0.0,J,0.06,0.8786923320740243,103,"0.0, 0.06"
772,True,0.3,F,0.12,0.6054258192280031,103,"0.12, 0.3"
